,AAPL,MSFT,NVDA,AMZN,GOOGL,META,ORCL,INTC,CSCO,ADBE,WMT,COST,HD,MCD,NKE,SBUX,LOW,TGT,BKNG,NFLX,JPM,BAC,WFC,C,MS,GS,BLK,AXP,SCHW,PYPL,UNH,JNJ,PFE,MRK,ABBV,LLY,TMO,DHR,BMY,AMGN,CAT,GE,BA,DE,XOM,CVX,COP,NEE,LIN,RIO
2025-06-09,72862600.0,16469900.0,185114500.0,38102500.0,28935900.0,12773200.0,9668900.0,92893900.0,13689800.0,3034200.0,13655700.0,1696700.0,2619700.0,4059800.0,11640000.0,8097300.0,2523400.0,6299300.0,199300.0,2403100.0,8285000.0,32414000.0,13453200.0,9288000.0,4838600.0,1610700.0,420000.0,2097800.0,5117000.0,6166500.0,12170300.0,5319000.0,42542600.0,18305800.0,4661500.0,2262200.0,2164000.0,4119400.0,9863500.0,1967100.0,2147100.0,5771600.0,9419200.0,1101000.0,17087300.0,7159500.0,6212600.0,7062600.0,1616000.0,3007900.0
2025-06-10,54672600.0,15375900.0,155881900.0,31303300.0,61766100.0,10850100.0,11056700.0,171457000.0,17214900.0,2627400.0,17162500.0,2255000.0,3014900.0,4698700.0,15287000.0,6911100.0,2174400.0,9612400.0,178600.0,4454400.0,7538100.0,32229100.0,14892900.0,10942400.0,3816900.0,1376400.0,478700.0,2045300.0,5438100.0,9510700.0,11384100.0,6791600.0,40439200.0,13254100.0,4087500.0,4744400.0,2573800.0,4626200.0,11365600.0,2441500.0,1894300.0,11230900.0,8190100.0,1294000.0,17634800.0,9841500.0,9687600.0,9888000.0,1859600.0,2804500.0
2025-06-11,60989900.0,16399200.0,167694000.0,39326000.0,31646800.0,9582500.0,18002900.0,146784500.0,20442600.0,3385400.0,16389600.0,2459800.0,3793500.0,3312100.0,10238700.0,14835500.0,2378000.0,6803400.0,262800.0,2382300.0,7434100.0,47873500.0,16442400.0,9030500.0,5810200.0,2063600.0,645700.0,2013500.0,6761300.0,7706100.0,14711400.0,6016000.0,38558700.0,11803300.0,3908000.0,3125400.0,3062700.0,4491400.0,11024600.0,1828300.0,2551700.0,6940800.0,5398800.0,1037000.0,22648200.0,9256700.0,8738500.0,12000200.0,2734200.0,2685500.0
2025-06-12,43904600.0,18950600.0,162365000.0,27640000.0,20941900.0,7322700.0,54610000.0,78175900.0,15160800.0,6313300.0,17845700.0,1720100.0,2921900.0,2584700.0,9830500.0,7183300.0,2485900.0,5320600.0,193300.0,2084600.0,6618000.0,30165400.0,14522500.0,6739700.0,4258700.0,1634700.0,558500.0,1604500.0,4380400.0,8644600.0,15957200.0,7075500.0,42465400.0,13169200.0,5781400.0,2271100.0,2067600.0,3661200.0,9620400.0,2159700.0,1571800.0,8946600.0,30586600.0,797000.0,17469400.0,6999400.0,7862300.0,11022200.0,1572800.0,2396900.0
2025-06-13,51447300.0,16814500.0,180820600.0,29337800.0,27663100.0,9274400.0,53707400.0,87655900.0,14635000.0,10629700.0,18694700.0,1786000.0,3364400.0,2435500.0,16509700.0,7119900.0,2425900.0,7303300.0,262000.0,2210300.0,7098300.0,43281700.0,21168300.0,11987200.0,4367500.0,1674800.0,674300.0,3405600.0,8938900.0,16744400.0,13762400.0,6587500.0,46368400.0,14550500.0,4965700.0,2754600.0,2385800.0,3391400.0,9499400.0,2191200.0,1609600.0,7420300.0,16093500.0,824500.0,28540200.0,14148000.0,16849700.0,13213400.0,1415800.0,3491600.0
2025-06-16,43020700.0,15626100.0,183133700.0,33284200.0,27389200.0,13720300.0,22665300.0,86745100.0,16957700.0,6798300.0,14881700.0,2109300.0,3688600.0,4045700.0,13681600.0,5871000.0,2392500.0,7427600.0,224300.0,2112800.0,8566000.0,34103600.0,16231500.0,10396600.0,6240500.0,1870400.0,522400.0,2307800.0,7396200.0,7195500.0,14240100.0,7024000.0,35102100.0,12569400.0,4203900.0,2821800.0,1973200.0,3143400.0,14974400.0,2047600.0,1579800.0,4505600.0,6902700.0,1278800.0,22986100.0,10105100.0,10330400.0,14546000.0,1586500.0,3409500.0
2025-06-17,38856200.0,15414100.0,139108000.0,32086300.0,24973000.0,10066100.0,17819200.0,87512200.0,18845200.0,6866300.0,14935600.0,1668200.0,4230100.0,3379000.0,13649700.0,6183000.0,2518600.0,7195500.0,196200.0,1892100.0,6739300.0,27489600.0,14156800.0,8078600.0,4767700.0,1479300.0,624800.0,2625800.0,7077400.0,7374300.0,11593900.0,6407100.0,40408800.0,14040600.0,4733900.0,2875600.0,3040400.0,2968600.0,12453800.0,2515100.0,1560100.0,5720500.0,10844600.0,862500.0,19451700.0,11330300.0,9468100.0,12971300.0,1272700.0,2878000.0
2025-06-18,45394700.0,17526500.0,161494100.0,44360500.0,28707500.0,10068300.0,15055400.0,94200600.0,22664200.0,4808900.0,11333700.0,1509600.0,4453900.0,4008700.0,14194300.0,7319300.0,2528400.0,6408600.0,181000.0,2281000.0,9586400.0,37684700.0,23498300.0,14866100.0,6170400.0,2423100.0,662600.0,3691500.0,8081600.0,20427700.0,12205600.0,8325200.0,37076200.0,23803400.0,3573200.0,2442900.0,2884300.0,3236300.0,15864200.0,2026800.0,2000500.0,7761100.0,7928300.0,959700.0,17968900.0,9841900.0,9116000.0,7203300.0,1223200.0,2145000.0
2025-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20,96813500.0,37576200.0,242956200.0,75350700.0,75659900.0,22538600.0,20879100.0,133472800.0,50421700.0,8126900.0,20604900.0,3255700.0,8056500.0,7085000.0,19084000.0,9197000.0,6148400.0,9619800.0,441900.0,5348200.0,13969700.0,64591600.0,27677500.0,17336500.0,8904400.0,4115400.0,859500.0,5687000.0,12981000.0,18497900.0,16177900.0,22605500.0,63098100.0,34052300.0,12158100.0,6210600.0,3812600.0,6590900.0,47287200.0,6801300.0,6268300.0,9142100.0,8934700.0,1389700.0,36273300.0,23705900.0,16026400.0,15182700.0,4365000.0,4665700.0
2025-06-23,55814300.0,24864000.0,154308900.0,37311700.0,57671000.0,11080100.0,13418400.0,81461000.0,34030000.0,3841800.0,20432400.0,2082900.0,3862400.0,5172500.0,15921300.0,7533000.0,2639500.0,6887200.0,175600.0,2667300.0,8094600.0,42683600.0,17375700.0,12007200.0,5232400.0,2020800.0,642900.0,3101700.0,10245900.0,11447900.0,12274700.0,7397900.0,31959100.0,18553800.0,5157900.0,3951500.0,2486100.0,3943100.0,9508300.0,5764900.0,2927400.0,8052000.0,5875200.0,1261400.0,26631100.0,10540600.0,9749700.0,8671300.0,1611000.0,3183600.0
2025-06-24,54064000.0,22305600.0,187566100.0,38378800.0,40524300.0,13823200.0,19030600.0,130368700.0,23162700.0,4797100.0,22403700.0,2385100.0,4089600.0,4461200.0,12564000.0,11373900.0,2210000.0,6406100.0,234000.0,2663300.0,9267900.0,45437600.0,16342300.0,18393000.0,5599900.0,2307800.0,699500.0,2805900.0,9769100.0,9500900.0,8781400.0,9544200.0,34404200.0,15906400.0,4074400.0,2788500.0,2083000.0,2739800.0,14585000.0,3686900.0,3841800.0,5255700.0,5900900.0,1215600.0,24828300.0,10778400.0,11016200.0,9001300.0,1470600.0,3412900.0
2025-06-25,39525700.0,17495100.0,269146500.0,31755700.0,35479000.0,9320400.0,11804600.0,64975100.0,19395700.0,3718800.0,11154700.0,1827700.0,4159600.0,4259800.0,12186200.0,6929600.0,2082900.0,4372000.0,177300.0,2146500.0,6826900.0,33532400.0,13954500.0,13221900.0,5736400.0,1566400.0,661800.0,2467200.0,6585800.0,7851900.0,8722100.0,7153700.0,25603300.0,12753200.0,4471100.0,3023100.0,3100800.0,4379600.0,9013100.0,2740300.0,1737700.0,5197400.0,4690900.0,1189200.0,17483200.0,7386100.0,8380800.0,12839000.0,1608900.0,3272700.0
2025-06-26,50799100.0,21578900.0,198145700.0,50480800.0,31796700.0,13964800.0,10531100.0,63229300.0,23154000.0,3139700.0,19361400.0,2262800.0,3187900.0,5354900.0,39659800.0,6571600.0,2254700.0,5331900.0,219300.0,2605900.0,8942100.0,40127000.0,18214800.0,18600500.0,6013200.0,2849500.0,631200.0,3255200.0,11575300.0,10235600.0,6532700.0,7156900.0,31835300.0,13760100.0,5734000.0,3118200.0,2927700.0,5685500.0,7325600.0,2998200.0,2575100.0,6790300.0,6931700.0,1199400.0,18304800.0,7415700.0,6545000.0,8010800.0,1983000.0,4596400.0
2025-06-27,73188600.0,34539200.0,263234500.0,119217100.0,108140200.0,18775700.0,14127500.0,95542400.0,26224600.0,5083800.0,31431900.0,2129200.0,5503700.0,7422200.0,117530300.0,21491600.0,3256700.0,6389800.0,297600.0,4070900.0,17868600.0,56705000.0,21324200.0,21872400.0,7249300.0,3650500.0,799900.0,4605500.0,9335400.0,10449500.0,15304400.0,10010800.0,39528800.0,60202500.0,29264700.0,4115100.0,3923100.0,5619700.0,21865000.0,2894500.0,4455000.0,26988000.0,14805400.0,1835500.0,22002100.0,9213500.0,7555700.0,14275000.0,2643200.0,2769500.0
2025-06-30,91912800.0,28369000.0,194580300.0,58887800.0,63378900.0,15402100.0,31844200.0,77102400.0,32561200.0,4645500.0,17803000.0,2127600.0,4600700.0,5054800.0,31090400.0,10083300.0,2735300.0,4933600.0,287700.0,3282900.0,12689200.0,47921200.0,21685800.0,18035200.0,8034400.0,3976400.0,530400.0,3416600.0,9525100.0,7738000.0,10074100.0,9039300.0,44730900.0,13895200.0,6482600.0,3041500.0,3919100.0,4537400.0,17511800.0,2963500.0,2791400.0,8135800.0,9087100.0,1408600.0,19199000.0,6980300.0,6518900.0,20894500.0,1856200.0,2918000.0
2025-07-01,78788900.0,19945400.0,213143600.0,39256800.0,35904500.0,13431200.0,16962200.0,79094900.0,21939500.0,4516400.0,15635800.0,2200600.0,5152600.0,5121900.0,27512900.0,9828400.0,3974500.0,9968200.0,226100.0,4993600.0,9338300.0,48540900.0,20967100.0,17088900.0,6166700.0,3301000.0,472900.0,3836200.0,8199600.0,8633800.0,17865500.0,10896700.0,59259900.0,21800800.0,5937600.0,2734000.0,2603000.0,3976000.0,21112400.0,3502700.0,2393600.0,7178300.0,5978900.0,1375200.0,15536900.0,8508200.0,11895200.0,23841100.0,1856300.0,5378000.0
2025-07-02,67941800.0,16319600.0,171224100.0,30894200.0,29128900.0,9336700.0,22326900.0,138245300.0,16655200.0,6912200.0,12502000.0,1606100.0,3011400.0,4021500.0,36882300.0,7942300.0,2174300.0,6327900.0,211400.0,3048800.0,8158700.0,48003600.0,15195100.0,13420200.0,5494500.0,2906500.0,495000.0,3040200.0,6121700.0,9361500.0,18177200.0,5544000.0,36772100.0,16052700.0,4658200.0,1978300.0,2669300.0,3503600.0,12299100.0,2287000.0,2713700.0,6228600.0,5870900.0,1096800.0,11892200.0,8228700.0,9436000.0,11240100.0,1423100.0,7552500.0
2025-07-03,34955800.0,13984800.0,143716100.0,29632400.0,21689700.0,8601700.0,18441400.0,61176000.0,17973500.0,2863700.0,7686200.0,1101400.0,2573600.0,1678600.0,12022600.0,3557300.0,1777900.0,3535300.0,131200.0,2006200.0,6541600.0,21620300.0,11237300.0,13229900.0,3974700.0,1502000.0,342700.0,1541800.0,5765500.0,5263400.0,6161100.0,3482500.0,27104600.0,7734500.0,3706200.0,1450800.0,1359300.0,1390700.0,7024100.0,1518500.0,1737800.0,3089500.0,4476100.0,470300.0,11223600.0,5173300.0,4331500.0,8560900.0,952700.0,4409500.0
2025-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-07,50229000.0,13981600.0,140139000.0,36604100.0,34175600.0,9457100.0,16584300.0,80725200.0,23985200.0,3545100.0,12930900.0,1832600.0,3433100.0,3404300.0,17296900.0,5311200.0,2740500.0,5677100.0,176000.0,2273700.0,8825700.0,35567900.0,18156000.0,12407300.0,5991600.0,2863700.0,559700.0,2160300.0,7300400.0,5918600.0,9031200.0,6270900.0,34905900.0,15777400.0,11049100.0,2576900.0,2497200.0,2388400.0,10687100.0,2144500.0,3012900.0,5336400.0,5807400.0,1017000.0,15415900.0,9460900.0,6287100.0,11368300.0,2099500.0,4491000.0
2025-07-08,42848900.0,11846600.0,138133000.0,45692000.0,40442500.0,7770700.0,20401800.0,119545500.0,21182600.0,3708200.0,16875000.0,1716200.0,2531700.0,3123600.0,19572400.0,6985700.0,2672000.0,6100500.0,236900.0,3292500.0,15440900.0,88086500.0,18303400.0,18075600.0,6620400.0,3100700.0,502500.0,2643900.0,7089500.0,8758400.0,9613800.0,6438200.0,51275800.0,12752900.0,7106900.0,3301800.0,2620900.0,4225600.0,9837200.0,1534100.0,2003600.0,5994500.0,6769600.0,1285000.0,17913400.0,14082100.0,12934700.0,19550700.0,1627200.0,4166800.0
2025-07-09,48749400.0,18659500.0,183656400.0,38155100.0,43025600.0,11418000.0,10871600.0,70247700.0,23765900.0,4726600.0,13702600.0,2922600.0,3384200.0,3265800.0,12076700.0,8322400.0,2339400.0,4312200.0,185000.0,2384500.0,11273800.0,46227900.0,16135400.0,9929400.0,4837000.0,1763400.0,340400.0,2424200.0,6139700.0,6755700.0,12816700.0,6147400.0,38362200.0,18394600.0,5594100.0,2703100.0,2735100.0,2050700.0,11949000.0,2098000.0,3101000.0,5589500.0,16462300.0,1152400.0,10652100.0,9495900.0,5351500.0,8818700.0,1522500.0,3274000.0
2025-07-10,44443600.0,16492100.0,167704100.0,30370600.0,29252400.0,9913600.0,11486300.0,54599800.0,15005300.0,4022500.0,18894800.0,2897000.0,3701700.0,5366800.0,13033000.0,6913600.0,2417100.0,5109900.0,169200.0,4230800.0,8410900.0,44225000.0,14348100.0,9586100.0,5622800.0,1733500.0,467500.0,2844400.0,6740700.0,6380200.0,11355600.0,6732900.0,39499200.0,14725600.0,6049400.0,3130400.0,2932800.0,3088200.0,14727300.0,1925800.0,3382800.0,5462500.0,6116600.0,1268800.0,14901700.0,8395100.0,4065100.0,6955100.0,2238500.0,8421700.0
2025-07-11,39765800.0,16459500.0,193633300.0,50518300.0,34282900.0,10873900.0,10208200.0,49367900.0,14699400.0,3548700.0,14595000.0,1942000.0,3068900.0,4524100.0,12771400.0,6339800.0,1840100.0,3866100.0,150900.0,3957200.0,7384700.0,31653000.0,12583100.0,10256000.0,3647500.0,1681800.0,545400.0,2091200.0,6815800.0,21877700.0,9808200.0,7872000.0,34864400.0,9717400.0,4991000.0,2852500.0,2511400.0,2369000.0,13716400.0,1619800.0,2072600.0,7867200.0,6632000.0,1046900.0,11683900.0,8333200.0,4903400.0,8094100.0,1326400.0,4462500.0
2025-07-14,38840100.0,12058800.0,136975800.0,35702600.0,32536600.0,8939400.0,11337000.0,48420500.0,16451400.0,2898700.0,13779100.0,1679300.0,2481100.0,5707500.0,11385400.0,6048300.0,2767000.0,4468100.0,134100.0,2781000.0,9079900.0,36381200.0,20194200.0,13450800.0,5376100.0,1909300.0,661800.0,1890900.0,6116100.0,12993900.0,10681400.0,10185600.0,25918000.0,10368700.0,4072800.0,2401400.0,2819300.0,4925400.0,10867500.0,1202300.0,2497500.0,7502200.0,8750200.0,1087100.0,13220300.0,10706300.0,5504200.0,10420500.0,1133000.0,3092900.0
2025-07-15,42296300.0,14927200.0,230627400.0,34907300.0,33448300.0,11529500.0,10728800.0,66099400.0,13944600.0,2551000.0,10450800.0,1878000.0,3868700.0,2937600.0,9708300.0,8567900.0,2947200.0,5289900.0,163700.0,2801700.0,12526100.0,55145000.0,53938000.0,39270900.0,7392200.0,1981200.0,1939400.0,3006500.0,7259200.0,7333600.0,16019000.0,6873200.0,54458000.0,10827000.0,6729200.0,4174100.0,2090500.0,4521900.0,14878700.0,1592700.0,2167000.0,9392400.0,9156800.0,1173100.0,10959300.0,7346300.0,4152400.0,8880100.0,1263700.0,3574800.0
2025-07-16,47490500.0,15154400.0,158831500.0,39535900.0,33104200.0,13067600.0,12597500.0,58865900.0,15156100.0,3592900.0,11181600.0,2950300.0,4259800.0,2804700.0,9008600.0,7136900.0,3604400.0,3861900.0,169000.0,3227000.0,9979800.0,61296600.0,30567500.0,23321000.0,10610800.0,3323200.0,1407200.0,2921900.0,10825600.0,9671100.0,9714000.0,22134800.0,44218200.0,11517800.0,6202600.0,3255400.0,2762300.0,2662400.0,13250500.0,1881000.0,3242100.0,11912900.0,7474300.0,1150600.0,11158900.0,7923400.0,3773700.0,8906300.0,1438000.0,3398400.0
2025-07-17,48068100.0,17503100.0,160841100.0,31855800.0,31992600.0,11803300.0,17631300.0,49384000.0,20400000.0,3340500.0,11165100.0,2280600.0,3128900.0,3134300.0,9180400.0,8589000.0,2474000.0,4529500.0,141500.0,6469900.0,8509500.0,56480700.0,21837600.0,23949200.0,7695800.0,2046100.0,1175600.0,3223300.0,12584800.0,8522700.0,14792700.0,11295700.0,47393900.0,8984800.0,4853100.0,4107300.0,2494600.0,3064800.0,16472000.0,1725600.0,2444700.0,16260200.0,7892600.0,1778500.0,13151400.0,8359600.0,4899400.0,7174600.0,1515000.0,2570900.0
2025-07-18,48974600.0,21209700.0,146456400.0,37833800.0,34014500.0,12779800.0,9678100.0,60195600.0,16145100.0,2459200.0,14636300.0,2115500.0,3361600.0,3481300.0,8801000.0,5172800.0,2399100.0,5282100.0,147100.0,10693300.0,12217000.0,48314200.0,21236000.0,16603700.0,5572300.0,1925200.0,991300.0,5481100.0,23554000.0,9011600.0,14979700.0,9792600.0,36309400.0,11823600.0,5332000.0,3357700.0,2652500.0,4240300.0,10717000.0,1967700.0,2526600.0,8619800.0,5974500.0,1064500.0,32366600.0,45782600.0,7968000.0,7986300.0,2267600.0,2858700.0
2025-07-21,51377400.0,14066800.0,123126100.0,40297600.0,45803100.0,9404400.0,7348400.0,61658000.0,14674200.0,2770400.0,13450400.0,1742400.0,3503900.0,3037500.0,12743900.0,7217300.0,2904400.0,4478800.0,156300.0,5627600.0,7898100.0,32199700.0,14506600.0,11894500.0,5853400.0,2006500.0,445700.0,2667200.0,11871300.0,8200400.0,10319200.0,8254000.0,33663400.0,11620800.0,4954800.0,3058000.0,2733800.0,5898600.0,9999300.0,2025100.0,1833300.0,5208500.0,4183300.0,1111000.0,17010400.0,17982200.0,4436500.0,8349900.0,1797700.0,3254600.0
2025-07-22,46404100.0,13868600.0,193114300.0,37483700.0,44660200.0,8921100.0,11380900.0,53969800.0,14527200.0,2449000.0,9049100.0,1799900.0,3095400.0,2672000.0,11297500.0,9992400.0,2880000.0,6473000.0,143600.0,5063000.0,6717500.0,34749400.0,22437000.0,15282600.0,5257200.0,1978900.0,580800.0,2296100.0,8865300.0,9094400.0,14600300.0,9288000.0,48091600.0,10571000.0,4432100.0,2496600.0,3674200.0,7053300.0,9605500.0,2520800.0,2185000.0,4751300.0,4737700.0,975800.0,13970900.0,26196500.0,5545500.0,9032600.0,1405300.0,4450600.0
2025-07-23,46989300.0,16396600.0,154082200.0,28294900.0,58681900.0,8771600.0,7255800.0,68711700.0,13042300.0,1994600.0,9729700.0,2401600.0,3238000.0,2467600.0,16428100.0,11275300.0,2337000.0,5907500.0,149500.0,4504300.0,7083500.0,31380100.0,19379200.0,22339800.0,6612900.0,2395700.0,653400.0,2139100.0,8802000.0,9283200.0,13111100.0,10617600.0,42073300.0,11542100.0,4344500.0,2683600.0,8928300.0,6374400.0,10834300.0,1782700.0,3254900.0,4689800.0,7302900.0,995100.0,12002700.0,13162800.0,6921500.0,21219500.0,1193900.0,2898600.0
2025-07-24,46022600.0,16107000.0,128984600.0,42902300.0,74881700.0,10920800.0,8237900.0,131963300.0,13534000.0,2692100.0,14991500.0,2057100.0,3088000.0,4426000.0,10037800.0,7897600.0,2083500.0,5415200.0,172500.0,3845600.0,7001200.0,42967600.0,19031200.0,15644400.0,3817900.0,1974700.0,539500.0,2288100.0,9052400.0,10504300.0,22585200.0,6636900.0,25672400.0,8016700.0,3462700.0,2786400.0,6234000.0,7411400.0,6860600.0,1531200.0,2511400.0,5206700.0,6160200.0,850000.0,15647200.0,15701000.0,5047900.0,11166100.0,1383200.0,3242300.0
2025-07-25,40268800.0,19125700.0,122316800.0,28712100.0,39785900.0,8271700.0,7149600.0,245077700.0,11590000.0,2053200.0,12868500.0,1827700.0,2221000.0,3401000.0,7208400.0,7224100.0,2053500.0,3476000.0,184800.0,2629300.0,5918500.0,24461200.0,14072400.0,13543400.0,3463000.0,1851400.0,516300.0,2149300.0,9105900.0,6888100.0,16486600.0,6254900.0,35643400.0,10058800.0,3786800.0,2976900.0,4205500.0,5355700.0,11922000.0,1451300.0,2218400.0,4598400.0,4628500.0,858400.0,10548900.0,7875500.0,4501800.0,8074800.0,1212100.0,2954200.0
2025-07-28,37858000.0,14308000.0,140023500.0,26300100.0,38139500.0,8715700.0,6756800.0,86105600.0,20558400.0,2984200.0,12293100.0,2006300.0,4062800.0,3070500.0,22631100.0,10333600.0,3302200.0,3864900.0,225600.0,3447000.0,5840400.0,20590400.0,10627100.0,19370700.0,3729300.0,1464800.0,299300.0,1653800.0,7197600.0,15978400.0,15779400.0,8014600.0,31096600.0,12882000.0,3776900.0,2587700.0,3412200.0,5160200.0,7445600.0,1948000.0,2550300.0,5006400.0,7923800.0,824700.0,12353000.0,8755400.0,4632400.0,8157200.0,1283700.0,3302400.0
2025-07-29,51411700.0,16469200.0,154077500.0,33716200.0,41389200.0,13267000.0,8415300.0,100831500.0,15261800.0,4234200.0,14034300.0,2065900.0,2931600.0,3147700.0,12885500.0,20923600.0,1852900.0,4753500.0,324400.0,2752500.0,7635700.0,26216500.0,12478200.0,13169900.0,5158700.0,2136000.0,422000.0,1796400.0,9532000.0,42890700.0,41706000.0,7663400.0,38499800.0,27826400.0,6715500.0,7100700.0,3164200.0,4973300.0,11423400.0,1406500.0,2383700.0,4125300.0,20163600.0,1139100.0,15928000.0,6446000.0,5157700.0,7588500.0,1386100.0,2550000.0
2025-07-30,45512500.0,26380400.0,174312200.0,32993300.0,32445400.0,27077300.0,8441400.0,67420300.0,15518200.0,3295200.0,13864100.0,1699600.0,3110700.0,2805900.0,14601700.0,44794700.0,2047400.0,4527100.0,371400.0,2922700.0,8061700.0,32265900.0,15579100.0,13998000.0,5236800.0,1816200.0,372400.0,3132400.0,5962800.0,20790400.0,22371800.0,6189200.0,35649500.0,13055200.0,5008400.0,4338700.0,2583500.0,5692900.0,14148800.0,1550400.0,3172600.0,4697000.0,9354600.0,1121000.0,12996900.0,9191700.0,6607600.0,6940300.0,1301600.0,8296600.0
2025-07-31,80698400.0,51617300.0,221685400.0,104357300.0,51329200.0,38831100.0,15548700.0,90665200.0,18529200.0,4513100.0,15651300.0,2564400.0,3091600.0,3639600.0,16700000.0,16565400.0,2778400.0,6442300.0,288400.0,3712900.0,14749700.0,40016300.0,14813900.0,14638800.0,5523700.0,2358100.0,498400.0,2718200.0,8164900.0,16657600.0,29606900.0,11036200.0,62768300.0,19813300.0,10347900.0,5810300.0,3413900.0,6060700.0,44531300.0,2252700.0,4116400.0,4524000.0,7825000.0,1549300.0,17233700.0,10237100.0,5648100.0,8845200.0,2228600.0,4824900.0
2025-08-01,104434500.0,28977600.0,204529000.0,122258800.0,34832200.0,19028700.0,12718200.0,86496100.0,21650000.0,4307900.0,16750400.0,2934500.0,3008200.0,3344800.0,11911600.0,16221300.0,3400900.0,5021700.0,199600.0,3891000.0,12007100.0,52310400.0,16071300.0,17725600.0,6678500.0,2999100.0,673200.0,3012900.0,9792500.0,15181100.0,39989200.0,8927800.0,51332700.0,11900300.0,8082000.0,4859500.0,2756900.0,5736500.0,18629500.0,2410900.0,4027300.0,4416300.0,8572200.0,1623100.0,19652000.0,10706500.0,6349200.0,6628500.0,2219300.0,2714900.0
2025-08-04,75109300.0,25349000.0,148174600.0,77890100.0,31547400.0,15801700.0,8614800.0,69249400.0,17052200.0,6449300.0,19050200.0,2389900.0,2844300.0,4734500.0,8839000.0,12500400.0,3871300.0,5312700.0,236900.0,2244700.0,6649500.0,31038900.0,13892100.0,11611400.0,3851500.0,1753700.0,503100.0,1876000.0,9032100.0,11756800.0,17427900.0,12679100.0,57010700.0,13380700.0,4217500.0,3353400.0,2092800.0,3176900.0,14662800.0,2316200.0,4059500.0,3744000.0,5997300.0,1087400.0,19129500.0,10116600.0,9384500.0,6543600.0,1684900.0,3132100.0
2025-08-05,44155100.0,19171600.0,156407600.0,51505100.0,31602300.0,11640300.0,11197300.0,97338200.0,15434500.0,3909000.0,17977000.0,2462300.0,2931400.0,4222900.0,6533800.0,6994400.0,3107000.0,5093400.0,221800.0,2660700.0,7182300.0,36798300.0,15765100.0,19836100.0,5331100.0,1977300.0,481300.0,2181000.0,6236400.0,10714700.0,23795900.0,7934400.0,113955100.0,9984300.0,4153400.0,3615200.0,1992300.0,4001100.0,11936900.0,2664100.0,4329900.0,4000600.0,5687400.0,1027900.0,21314300.0,8604100.0,7716200.0,7178900.0,1691000.0,3618900.0
2025-08-06,108483100.0,21355700.0,137192300.0,54823000.0,21562900.0,9733900.0,9930200.0,67074200.0,23107800.0,3347200.0,23738400.0,2753000.0,2812800.0,6474300.0,7579800.0,7869100.0,2448700.0,6306600.0,199000.0,3362200.0,6330200.0,27916800.0,14157000.0,13153600.0,3765800.0,1477100.0,404900.0,3430500.0,5712200.0,11913000.0,12946400.0,8957200.0,65689200.0,13028700.0,4057200.0,4752100.0,2539300.0,5123000.0,11324200.0,4576000.0,2630800.0,3576800.0,3898800.0,966700.0,15321800.0,7840900.0,7078500.0,7720200.0,1275900.0,2142700.0
2025-08-07,90224800.0,16079100.0,151878400.0,40603500.0,26321800.0,9019700.0,11954200.0,131382800.0,22579600.0,4661800.0,12509500.0,1893300.0,2433000.0,3603300.0,8717600.0,9891800.0,1948300.0,4191000.0,202600.0,2628300.0,8057100.0,30609900.0,13105600.0,12964000.0,3728600.0,1400400.0,381400.0,2842500.0,7313000.0,10129300.0,11369900.0,9315900.0,45494400.0,10830100.0,4683300.0,26101600.0,1490100.0,2670100.0,11841800.0,2588800.0,4261100.0,3050400.0,4563100.0,958500.0,13468300.0,6510400.0,10307300.0,7418600.0,1090400.0,3966500.0
2025-08-08,113854000.0,15531000.0,123396700.0,32970500.0,39161800.0,7320800.0,8313300.0,75415000.0,31662400.0,3507800.0,12394700.0,2189700.0,2326700.0,2622000.0,6739000.0,8035300.0,2746100.0,3494900.0,188800.0,3816700.0,6634100.0,37131600.0,14123000.0,10772600.0,3943500.0,1275400.0,427800.0,1778100.0,5032100.0,9683400.0,10185700.0,7686800.0,36377000.0,6882900.0,4101700.0,14125100.0,1689900.0,2963100.0,9988000.0,1803300.0,2965200.0,4467300.0,4724200.0,883700.0,14417700.0,6332800.0,8765300.0,5575700.0,939300.0,3880700.0
